batch,epoch,train_accuracy,train_loss
2174.0,16.0,0.65625,1.0864068
2175.0,16.0,0.75,0.8259401
2176.0,16.0,0.6666666666666666,1.1316671
2177.0,17.0,0.96875,0.2581137
2178.0,17.0,0.8125,0.6565586
2179.0,17.0,0.78125,0.8190592
2180.0,17.0,0.9375,0.45716527
2181.0,17.0,0.8125,0.75307554
2182.0,17.0,0.90625,0.5679511
2183.0,17.0,0.90625,0.44807208
2184.0,17.0,0.9375,0.5424718
2185.0,17.0,0.84375,0.5969957
2186.0,17.0,0.84375,0.5954099
2187.0,17.0,0.875,0.46756613
2188.0,17.0,0.78125,0.81577855
2189.0,17.0,0.8125,0.8014403
2190.0,17.0,0.65625,0.9015415
2191.0,17.0,0.875,0.66799265
2192.0,17.0,0.84375,0.6283153
2193.0,17.0,0.90625,0.82446074
2194.0,17.0,0.875,0.44919536
2195.0,17.0,0.65625,1.1806184
2196.0,17.0,0.90625,0.51396495
2197.0,17.0,0.90625,0.3054646
2198.0,17.0,0.84375,0.6240768
2199.0,17.0,0.90625,0.5822754
2200.0,17.0,0.9375,0.4590003
2201.0,17.0,0.78125,0.6414457
2202.0,17.0,0.8125,0.771993
2203.0,17.0,0.90625,0.48429036
2204.0,17.0,0.8125,0.7294463
2205.0,17.0,0.8125,0.5145353
2206.0,17.0,0.84375,0.7472506
2207.0,17.0,0.90625,0.44427526
2208.0,17.0,0.9375,0.41091782
2209.0,17.0,0.96875,0.25158104
2210.0,17.0,0.90625,0.5321903
2211.0,17.0,0.875,0.49151668
2212.0,17.0,0.8125,0.85222155
2213.0,17.0,0.90625,0.48252177
2214.0,17.0,0.8125,0.9391174
2215.0,17.0,0.875,0.57629055
2216.0,17.0,0.71875,0.8364787
2217.0,17.0,0.84375,0.6999677
2218.0,17.0,0.75,0.8600546
2219.0,17.0,0.84375,0.7623481
2220.0,17.0,0.78125,0.6132401
2221.0,17.0,0.8125,0.67833716
2222.0,17.0,0.84375,0.55019116
2223.0,17.0,0.84375,0.618535
2224.0,17.0,0.90625,0.5157887
2225.0,17.0,0.84375,0.6245525
2226.0,17.0,0.8125,0.65764767
2227.0,17.0,0.84375,0.7882354
2228.0,17.0,0.875,0.5706199
2229.0,17.0,0.875,0.5238794
2230.0,17.0,0.90625,0.5063192
2231.0,17.0,0.84375,0.736147
2232.0,17.0,0.84375,0.6242867
2233.0,17.0,0.78125,0.8594687
2234.0,17.0,0.90625,0.5228243
2235.0,17.0,0.84375,0.564163
2236.0,17.0,0.875,0.44906494
2237.0,17.0,0.90625,0.4117524
2238.0,17.0,0.84375,0.48051777
2239.0,17.0,0.84375,0.48390853
2240.0,17.0,0.9375,0.40052113
2241.0,17.0,0.84375,0.5641075
2242.0,17.0,0.78125,0.9657649
2243.0,17.0,0.9375,0.44070232
2244.0,17.0,0.84375,0.48250747
2245.0,17.0,0.84375,0.6628575
2246.0,17.0,0.8125,0.7382465
2247.0,17.0,0.90625,0.29844865
2248.0,17.0,0.78125,0.9585549
2249.0,17.0,0.84375,0.61982137
2250.0,17.0,0.78125,0.6017031
2251.0,17.0,0.78125,0.83257014
2252.0,17.0,0.84375,0.7689715
2253.0,17.0,0.75,0.7611463
2254.0,17.0,0.78125,0.7103817
2255.0,17.0,0.875,0.45571816
2256.0,17.0,0.9375,0.618051
2257.0,17.0,0.90625,0.51201254
2258.0,17.0,0.8125,0.7180056
2259.0,17.0,0.96875,0.1698167
2260.0,17.0,0.96875,0.4099921
2261.0,17.0,0.8125,0.7504714
2262.0,17.0,0.9375,0.51823986
2263.0,17.0,0.84375,0.5322405
2264.0,17.0,0.875,0.63274395
2265.0,17.0,0.9375,0.46640295
2266.0,17.0,0.78125,0.66097325
2267.0,17.0,0.84375,0.4467854
2268.0,17.0,0.9375,0.43937925
2269.0,17.0,0.90625,0.55448
2270.0,17.0,0.90625,0.44713312
2271.0,17.0,0.875,0.52473336
2272.0,17.0,0.875,0.46745738
2273.0,17.0,1.0,0.23871149
2274.0,17.0,0.78125,0.8600824
2275.0,17.0,0.84375,0.63969
2276.0,17.0,0.875,0.5124227
2277.0,17.0,0.84375,0.6523029
2278.0,17.0,0.75,0.8861495
2279.0,17.0,0.8125,0.6743809
2280.0,17.0,0.75,0.6609372
2281.0,17.0,0.84375,0.67161685
2282.0,17.0,0.875,0.542618
2283.0,17.0,0.875,0.46040252
2284.0,17.0,0.875,0.7497639
2285.0,17.0,0.84375,0.61836183
2286.0,17.0,0.75,0.87945557
2287.0,17.0,0.71875,0.73691076
2288.0,17.0,0.90625,0.5140067
2289.0,17.0,0.8125,0.54240274
2290.0,17.0,0.90625,0.46062627
2291.0,17.0,0.875,0.58184737
2292.0,17.0,0.78125,0.75412345
2293.0,17.0,0.9375,0.39456066
2294.0,17.0,0.90625,0.50413305
2295.0,17.0,0.8125,0.6351131
2296.0,17.0,0.84375,0.6482725
2297.0,17.0,0.90625,0.37299284
2298.0,17.0,0.90625,0.36026117
2299.0,17.0,0.96875,0.21205391
2300.0,17.0,0.90625,0.4002844
2301.0,17.0,0.875,0.4630582
2302.0,17.0,0.875,0.47807625
2303.0,17.0,0.84375,0.6186114
2304.0,17.0,0.875,0.59467643
2305.0,17.0,0.84375,0.53242666
2306.0,17.0,0.84375,0.38029888
2307.0,17.0,0.9375,0.49742746
2308.0,17.0,0.84375,0.7564084
2309.0,17.0,0.9375,0.44237655
2310.0,17.0,0.8125,0.85168827
2311.0,17.0,0.84375,0.7240287
2312.0,17.0,0.75,0.7223317
2313.0,18.0,0.90625,0.55084264
2314.0,18.0,0.84375,0.73623186
2315.0,18.0,0.78125,0.99438095
2316.0,18.0,0.78125,0.5763422
2317.0,18.0,0.84375,0.5591288
2318.0,18.0,0.875,0.6818981
2319.0,18.0,0.875,0.5490602
2320.0,18.0,0.9375,0.4039336
2321.0,18.0,0.875,0.4317788
2322.0,18.0,0.84375,0.666617
2323.0,18.0,0.84375,0.44540972
2324.0,18.0,0.875,0.6868476
2325.0,18.0,0.875,0.3652511
2326.0,18.0,0.8125,0.7932416
2327.0,18.0,0.84375,0.64125204
2328.0,18.0,0.84375,0.6553433
2329.0,18.0,0.90625,0.4486775
2330.0,18.0,0.84375,0.7485352
2331.0,18.0,0.90625,0.37302428
2332.0,18.0,0.875,0.64786005
2333.0,18.0,0.875,0.46410695
2334.0,18.0,0.84375,0.55814457
2335.0,18.0,0.90625,0.6095934
2336.0,18.0,0.84375,0.6089786
2337.0,18.0,0.8125,0.77339476
2338.0,18.0,0.78125,0.6665431
2339.0,18.0,0.9375,0.324133
2340.0,18.0,0.90625,0.46275276
2341.0,18.0,0.8125,0.7455309
2342.0,18.0,0.90625,0.5927979
2343.0,18.0,0.96875,0.42522657
2344.0,18.0,0.875,0.60689676
2345.0,18.0,0.875,0.5726954
2346.0,18.0,0.84375,0.5694094
2347.0,18.0,0.90625,0.47397652
2348.0,18.0,0.90625,0.34298462
2349.0,18.0,0.9375,0.51023936
2350.0,18.0,0.90625,0.5560629
2351.0,18.0,0.96875,0.13907336
2352.0,18.0,0.84375,0.48355165
2353.0,18.0,0.90625,0.4742455
2354.0,18.0,0.90625,0.4806611
2355.0,18.0,0.90625,0.36167687
2356.0,18.0,0.875,0.5164638
2357.0,18.0,0.84375,0.43946996
2358.0,18.0,0.8125,0.7967068
2359.0,18.0,0.75,0.799012
2360.0,18.0,0.90625,0.7232352
2361.0,18.0,0.78125,0.75036865
2362.0,18.0,0.78125,0.72985065
2363.0,18.0,0.875,0.50883216
2364.0,18.0,0.8125,0.6415732
2365.0,18.0,0.90625,0.49368402
2366.0,18.0,0.875,0.5809843
2367.0,18.0,0.6875,0.81209123
2368.0,18.0,0.90625,0.5437364
2369.0,18.0,0.8125,0.8266124
2370.0,18.0,0.90625,0.5104403
2371.0,18.0,0.84375,0.60173744
2372.0,18.0,0.96875,0.37787366
2373.0,18.0,0.90625,0.44942743
2374.0,18.0,0.84375,0.7019498
2375.0,18.0,0.8125,0.66600287
2376.0,18.0,0.90625,0.29317373
2377.0,18.0,0.875,0.54299724
2378.0,18.0,0.84375,0.72183335
2379.0,18.0,0.78125,0.9374517
2380.0,18.0,0.84375,0.6600662
2381.0,18.0,0.8125,0.6998977
2382.0,18.0,0.84375,0.5560905
2383.0,18.0,0.875,0.631465
2384.0,18.0,0.9375,0.38711816
2385.0,18.0,0.90625,0.48651534
2386.0,18.0,0.875,0.6173276
2387.0,18.0,0.9375,0.34821448
2388.0,18.0,0.84375,0.7252643
2389.0,18.0,0.8125,0.69101995
2390.0,18.0,0.8125,0.6794392
2391.0,18.0,0.84375,0.53527945
2392.0,18.0,0.9375,0.32309288
2393.0,18.0,0.875,0.6077305
2394.0,18.0,0.78125,0.96741474
2395.0,18.0,0.875,0.60715663
2396.0,18.0,0.84375,0.59619594
2397.0,18.0,0.84375,0.67275715
2398.0,18.0,0.875,0.5671413
2399.0,18.0,0.84375,0.4805631
2400.0,18.0,0.96875,0.37772933
2401.0,18.0,0.875,0.58321846
2402.0,18.0,0.8125,0.7088182
2403.0,18.0,0.75,0.9146824
2404.0,18.0,0.9375,0.43376735
2405.0,18.0,0.8125,0.55912745
2406.0,18.0,0.9375,0.4579464
2407.0,18.0,0.90625,0.40166038
2408.0,18.0,0.84375,0.5927261
2409.0,18.0,0.90625,0.43367568
2410.0,18.0,0.875,0.4546214
2411.0,18.0,0.8125,0.64993674
2412.0,18.0,0.75,1.0069182
2413.0,18.0,0.90625,0.5937007
2414.0,18.0,0.75,0.8431592
2415.0,18.0,0.90625,0.67407495
2416.0,18.0,0.90625,0.48929924
2417.0,18.0,0.78125,0.72001284
2418.0,18.0,0.75,0.7279605
2419.0,18.0,0.875,0.54084563
2420.0,18.0,0.875,0.58550674
2421.0,18.0,0.875,0.68568355
2422.0,18.0,0.78125,0.90923494
2423.0,18.0,0.875,0.5426591
2424.0,18.0,1.0,0.3702394
2425.0,18.0,0.75,0.852596
2426.0,18.0,0.8125,0.6391701
2427.0,18.0,0.78125,0.6523052
2428.0,18.0,0.71875,0.98626727
2429.0,18.0,0.78125,0.7443222
2430.0,18.0,0.90625,0.5370649
2431.0,18.0,0.8125,0.7882918
2432.0,18.0,0.9375,0.5046099
2433.0,18.0,0.9375,0.35213625
2434.0,18.0,0.875,0.44132495
2435.0,18.0,0.875,0.67803687
2436.0,18.0,0.9375,0.30786496
2437.0,18.0,0.8125,0.64391357
2438.0,18.0,0.9375,0.4328359
2439.0,18.0,0.8125,0.6698363
2440.0,18.0,0.9375,0.30328006
2441.0,18.0,0.90625,0.4303818
2442.0,18.0,0.84375,0.49120462
2443.0,18.0,0.84375,0.7421638
2444.0,18.0,0.84375,0.62271583
2445.0,18.0,0.8125,0.9126435
2446.0,18.0,0.90625,0.62681717
2447.0,18.0,0.875,0.5418458
2448.0,18.0,0.9166666666666666,0.38573444
2449.0,19.0,0.8125,0.5892294
2450.0,19.0,0.6875,1.322819
2451.0,19.0,0.84375,0.47662538
2452.0,19.0,0.84375,0.71964157
2453.0,19.0,0.90625,0.4210859
2454.0,19.0,0.6875,0.9550955
2455.0,19.0,0.875,0.54600483
2456.0,19.0,0.90625,0.30052996
2457.0,19.0,0.84375,0.6683325
2458.0,19.0,0.84375,0.5572341
2459.0,19.0,0.90625,0.5733265
2460.0,19.0,0.90625,0.5920617
2461.0,19.0,0.90625,0.48598784
2462.0,19.0,0.84375,0.71455204
2463.0,19.0,0.78125,0.9073367
2464.0,19.0,0.84375,0.68502617
2465.0,19.0,0.78125,0.59998864
2466.0,19.0,0.78125,0.79784113
2467.0,19.0,0.96875,0.39432728
2468.0,19.0,0.875,0.58823246
2469.0,19.0,0.90625,0.37343913
2470.0,19.0,0.8125,0.77413344
2471.0,19.0,0.9375,0.32705575
2472.0,19.0,0.8125,0.6442304
2473.0,19.0,0.84375,0.54719454
2474.0,19.0,0.78125,0.8441944
2475.0,19.0,0.90625,0.6179975
2476.0,19.0,0.90625,0.42085582
2477.0,19.0,0.9375,0.50766003
2478.0,19.0,0.78125,0.56371677
2479.0,19.0,0.9375,0.45340475
2480.0,19.0,0.9375,0.3336738
2481.0,19.0,0.96875,0.33657297
2482.0,19.0,0.90625,0.4090471
2483.0,19.0,0.78125,0.76397717
2484.0,19.0,0.75,0.7402485
2485.0,19.0,0.9375,0.50850266
2486.0,19.0,0.90625,0.4728077
2487.0,19.0,0.78125,0.9427658
2488.0,19.0,0.75,0.7815608
2489.0,19.0,0.8125,0.78086746
2490.0,19.0,0.9375,0.40171075
2491.0,19.0,0.96875,0.33264062
2492.0,19.0,0.78125,0.8404063
2493.0,19.0,0.9375,0.5297402
2494.0,19.0,0.8125,0.67702514
2495.0,19.0,0.84375,0.5761149
2496.0,19.0,0.78125,0.7821955
2497.0,19.0,0.84375,0.6802117
2498.0,19.0,0.9375,0.3432594
2499.0,19.0,1.0,0.2646189
2500.0,19.0,0.9375,0.45191517
2501.0,19.0,0.8125,0.90878147
2502.0,19.0,0.875,0.3873305
2503.0,19.0,0.84375,0.7621151
2504.0,19.0,0.84375,0.47590762
2505.0,19.0,0.90625,0.73542166
2506.0,19.0,0.875,0.5226189
2507.0,19.0,0.75,0.7851145
2508.0,19.0,0.8125,0.9095546
2509.0,19.0,0.75,0.94497085
2510.0,19.0,0.78125,0.5319042
2511.0,19.0,0.8125,0.6515174
2512.0,19.0,0.8125,0.7122695
2513.0,19.0,0.84375,0.5535622
2514.0,19.0,0.8125,0.92301625
2515.0,19.0,0.84375,0.65841186
2516.0,19.0,0.9375,0.49078622
2517.0,19.0,0.875,0.5780817
2518.0,19.0,0.9375,0.3953366
2519.0,19.0,0.90625,0.5076309
2520.0,19.0,0.9375,0.34822652
2521.0,19.0,0.875,0.53681135
2522.0,19.0,0.84375,0.63378805
2523.0,19.0,0.8125,0.5933286
2524.0,19.0,0.75,0.875667
2525.0,19.0,0.875,0.51513886
2526.0,19.0,0.8125,0.599006
2527.0,19.0,0.75,0.71006846
2528.0,19.0,0.9375,0.43929785
2529.0,19.0,0.875,0.4180642
2530.0,19.0,0.71875,0.82522833
2531.0,19.0,0.90625,0.49102998
2532.0,19.0,0.90625,0.41207224
2533.0,19.0,0.71875,0.734996
2534.0,19.0,0.875,0.42295304
2535.0,19.0,0.9375,0.37540162
2536.0,19.0,0.71875,0.7353943
2537.0,19.0,0.90625,0.50453454
2538.0,19.0,0.9375,0.3046755
2539.0,19.0,0.875,0.5273912
2540.0,19.0,0.90625,0.36825904
2541.0,19.0,0.9375,0.444975
2542.0,19.0,0.75,0.6504805
2543.0,19.0,0.78125,0.72693807
2544.0,19.0,0.90625,0.4929274
2545.0,19.0,0.78125,0.9751462
2546.0,19.0,0.96875,0.33650428
2547.0,19.0,0.9375,0.36656824
2548.0,19.0,0.90625,0.65404826
2549.0,19.0,0.875,0.5315588
2550.0,19.0,0.84375,0.76570934
2551.0,19.0,0.84375,0.5186624
2552.0,19.0,0.8125,0.9345188
2553.0,19.0,0.90625,0.39499277
2554.0,19.0,0.9375,0.36481836
2555.0,19.0,0.96875,0.2585196
2556.0,19.0,0.875,0.36758816
2557.0,19.0,0.84375,0.6643974
2558.0,19.0,0.84375,0.45583075
2559.0,19.0,0.84375,0.49774444
2560.0,19.0,0.84375,0.5910921
2561.0,19.0,0.78125,0.55808204
2562.0,19.0,0.90625,0.3745398
2563.0,19.0,0.84375,0.71119165
2564.0,19.0,0.84375,0.49721852
2565.0,19.0,0.9375,0.46641815
2566.0,19.0,0.90625,0.5707326
2567.0,19.0,0.875,0.72763544
2568.0,19.0,0.84375,0.53523666
2569.0,19.0,0.875,0.50979334
2570.0,19.0,0.84375,0.6297821
2571.0,19.0,0.75,0.80013037
2572.0,19.0,0.6875,1.2656444
2573.0,19.0,0.96875,0.27348116
2574.0,19.0,0.84375,0.55469686
2575.0,19.0,0.875,0.39467221
2576.0,19.0,0.84375,0.74182093
2577.0,19.0,0.84375,0.8496923
2578.0,19.0,0.8125,0.7092792
2579.0,19.0,0.84375,0.56349266
2580.0,19.0,0.875,0.57841915
2581.0,19.0,0.90625,0.43416107
2582.0,19.0,0.8125,0.66266525
2583.0,19.0,0.90625,0.47927397
2584.0,19.0,0.8333333333333334,0.9029954
2585.0,20.0,0.84375,0.6363308
2586.0,20.0,0.78125,0.51756114
2587.0,20.0,0.78125,0.6837257
2588.0,20.0,0.90625,0.42569214
2589.0,20.0,0.875,0.46308368
2590.0,20.0,0.8125,0.86487687
2591.0,20.0,0.78125,0.87927586
2592.0,20.0,0.875,0.5248225
2593.0,20.0,0.875,0.6152116
2594.0,20.0,0.84375,0.7518053
2595.0,20.0,0.8125,0.62065965
2596.0,20.0,0.8125,0.6606545
2597.0,20.0,0.9375,0.44662702
2598.0,20.0,0.71875,0.72166884
2599.0,20.0,0.875,0.6131353
2600.0,20.0,0.875,0.50877607
2601.0,20.0,0.96875,0.39631936
2602.0,20.0,0.84375,0.5745184
2603.0,20.0,0.90625,0.26750994
2604.0,20.0,0.96875,0.41654912
2605.0,20.0,0.90625,0.41967303
2606.0,20.0,0.75,1.0209756
2607.0,20.0,0.9375,0.41834942
2608.0,20.0,0.875,0.52934414
2609.0,20.0,0.9375,0.6316662
2610.0,20.0,0.78125,0.72909194
2611.0,20.0,0.90625,0.40931463
2612.0,20.0,0.84375,0.6785835
2613.0,20.0,0.78125,0.8866831
2614.0,20.0,0.71875,1.0197436
2615.0,20.0,0.84375,0.60805655
2616.0,20.0,0.90625,0.5957115
2617.0,20.0,0.75,0.7978516
2618.0,20.0,0.75,0.91648334
2619.0,20.0,0.875,0.5508743
2620.0,20.0,0.875,0.69118565
2621.0,20.0,0.78125,0.7961536
2622.0,20.0,0.90625,0.5265024
2623.0,20.0,0.8125,0.649402
2624.0,20.0,0.84375,0.60191345
2625.0,20.0,0.8125,0.70191526
2626.0,20.0,0.96875,0.3744873
2627.0,20.0,0.78125,0.792087
2628.0,20.0,0.78125,0.7840573
2629.0,20.0,0.84375,0.711223
2630.0,20.0,0.90625,0.52142894
2631.0,20.0,0.90625,0.5760083
2632.0,20.0,0.9375,0.39938274
2633.0,20.0,0.96875,0.29446357
2634.0,20.0,0.78125,0.68255216
2635.0,20.0,0.875,0.7236121
2636.0,20.0,0.96875,0.25807717
2637.0,20.0,0.78125,0.71279776
2638.0,20.0,0.9375,0.4094365
2639.0,20.0,0.90625,0.35189566
2640.0,20.0,0.84375,0.6244233
2641.0,20.0,0.84375,0.5913701
2642.0,20.0,0.9375,0.27885547
2643.0,20.0,0.90625,0.36901483
2644.0,20.0,0.75,0.93558574
2645.0,20.0,0.8125,0.72966963
2646.0,20.0,0.75,0.8527454
2647.0,20.0,0.96875,0.4015975
2648.0,20.0,0.84375,0.71244377
2649.0,20.0,0.90625,0.3598891
2650.0,20.0,0.875,0.539941
2651.0,20.0,0.78125,0.8630362
2652.0,20.0,0.875,0.39634302
2653.0,20.0,0.875,0.5324319
2654.0,20.0,0.8125,0.6027402
2655.0,20.0,0.875,0.67786205
2656.0,20.0,0.75,0.6323104
2657.0,20.0,0.75,0.7078013
2658.0,20.0,0.78125,0.70171094
2659.0,20.0,0.84375,0.59565574
2660.0,20.0,0.875,0.48603252
2661.0,20.0,0.75,1.0495588
2662.0,20.0,0.8125,0.68731356
2663.0,20.0,0.90625,0.47949108
2664.0,20.0,0.9375,0.4059741
2665.0,20.0,0.8125,0.7304265
2666.0,20.0,0.875,0.7345055
2667.0,20.0,0.875,0.5333469
2668.0,20.0,0.875,0.4011269
2669.0,20.0,0.875,0.5542858
2670.0,20.0,0.8125,0.6760853
2671.0,20.0,0.84375,0.6696166
2672.0,20.0,0.875,0.45826367
2673.0,20.0,0.90625,0.39660513
2674.0,20.0,0.84375,0.6953719
2675.0,20.0,0.875,0.5905114
2676.0,20.0,0.875,0.60443026
2677.0,20.0,0.71875,0.95959806
2678.0,20.0,0.90625,0.39331734
2679.0,20.0,0.84375,0.5495368
2680.0,20.0,0.84375,0.5611584
2681.0,20.0,0.8125,0.73027134
2682.0,20.0,0.8125,0.5372101
2683.0,20.0,0.875,0.3968348
2684.0,20.0,0.84375,0.81341285
2685.0,20.0,0.875,0.5017875
2686.0,20.0,0.8125,0.7400421
2687.0,20.0,0.90625,0.42113003
2688.0,20.0,0.9375,0.24829061
2689.0,20.0,0.78125,0.7394376
2690.0,20.0,0.9375,0.35556749
2691.0,20.0,0.78125,0.6770255
2692.0,20.0,0.84375,0.73887503
2693.0,20.0,0.84375,0.63948935
2694.0,20.0,0.9375,0.49214202
2695.0,20.0,0.8125,0.61858153
2696.0,20.0,0.875,0.5424994
2697.0,20.0,0.90625,0.47442156
2698.0,20.0,0.9375,0.37186638
2699.0,20.0,0.78125,0.7037343
2700.0,20.0,0.875,0.40033782
2701.0,20.0,0.6875,1.044418
2702.0,20.0,0.78125,0.8961606
2703.0,20.0,0.90625,0.5772501
2704.0,20.0,0.75,0.6736982
2705.0,20.0,0.75,0.8499649
2706.0,20.0,0.8125,0.59191495
2707.0,20.0,0.84375,0.7888095
2708.0,20.0,0.84375,0.60132116
2709.0,20.0,0.8125,0.65955544
2710.0,20.0,0.71875,0.778347
2711.0,20.0,0.78125,0.76897055
2712.0,20.0,0.9375,0.28458598
2713.0,20.0,0.8125,0.6716893
2714.0,20.0,0.90625,0.5045797
2715.0,20.0,0.8125,0.7848311
2716.0,20.0,0.90625,0.41620243
2717.0,20.0,0.90625,0.5132965
2718.0,20.0,0.8125,0.76654226
2719.0,20.0,0.78125,1.0130258
2720.0,20.0,0.9166666666666666,0.5652457
2721.0,21.0,0.8125,0.7564843
2722.0,21.0,0.75,0.6980138
2723.0,21.0,0.75,0.8779702
2724.0,21.0,0.84375,0.48836845
2725.0,21.0,0.96875,0.24013327
2726.0,21.0,0.9375,0.4850959
2727.0,21.0,0.90625,0.39937457
2728.0,21.0,0.84375,0.6528596
2729.0,21.0,0.875,0.44103298
2730.0,21.0,0.90625,0.45401254
2731.0,21.0,0.84375,0.6945885
2732.0,21.0,0.875,0.6606446
2733.0,21.0,0.90625,0.41721728
2734.0,21.0,0.90625,0.5186864
2735.0,21.0,0.71875,0.927209
2736.0,21.0,0.90625,0.43956408
2737.0,21.0,0.6875,0.98309463
2738.0,21.0,0.9375,0.2722852
2739.0,21.0,0.875,0.6083917
2740.0,21.0,0.84375,0.5379242
2741.0,21.0,0.78125,0.76778835
2742.0,21.0,0.90625,0.7265745
2743.0,21.0,0.96875,0.34903982
2744.0,21.0,0.9375,0.35066792
2745.0,21.0,0.875,0.5197772
2746.0,21.0,0.78125,0.67969066
2747.0,21.0,0.875,0.4456795
2748.0,21.0,0.9375,0.24954642
2749.0,21.0,0.84375,0.7686762
2750.0,21.0,0.84375,0.6637976
2751.0,21.0,0.84375,0.73508924
2752.0,21.0,0.84375,0.7237521
2753.0,21.0,0.84375,0.8574288
2754.0,21.0,0.84375,0.7956096
2755.0,21.0,0.84375,0.6342886
2756.0,21.0,0.90625,0.51718515
2757.0,21.0,0.96875,0.33311355
2758.0,21.0,0.84375,0.72773296
2759.0,21.0,0.9375,0.65702915
2760.0,21.0,0.8125,0.7043249
2761.0,21.0,0.9375,0.41131562
2762.0,21.0,0.90625,0.53201866
2763.0,21.0,0.90625,0.5053022
2764.0,21.0,0.84375,0.6108189
2765.0,21.0,0.9375,0.6142271
2766.0,21.0,0.96875,0.18402362
2767.0,21.0,0.84375,0.5034765
2768.0,21.0,0.9375,0.39024016
2769.0,21.0,0.96875,0.33333114
2770.0,21.0,0.8125,0.62518
2771.0,21.0,0.9375,0.24870293
2772.0,21.0,0.8125,0.5806619
2773.0,21.0,0.78125,0.81172526
2774.0,21.0,0.875,0.3804037
2775.0,21.0,0.8125,0.55777854
2776.0,21.0,0.9375,0.44706616
2777.0,21.0,0.90625,0.476249
2778.0,21.0,0.875,0.48596588
2779.0,21.0,0.84375,0.66651374
2780.0,21.0,0.84375,0.70579064
2781.0,21.0,0.8125,0.58281475
2782.0,21.0,0.875,0.8039029
2783.0,21.0,0.8125,0.75441
2784.0,21.0,0.9375,0.5130316
2785.0,21.0,0.84375,0.73258936
2786.0,21.0,0.875,0.4897937
2787.0,21.0,0.90625,0.46988264
2788.0,21.0,0.9375,0.4072625
2789.0,21.0,0.8125,0.652584
2790.0,21.0,0.875,0.61620235
2791.0,21.0,0.9375,0.43732178
2792.0,21.0,0.71875,1.057199
2793.0,21.0,0.90625,0.4153539
2794.0,21.0,0.8125,0.8022816
2795.0,21.0,0.78125,0.7866537
2796.0,21.0,0.9375,0.35627463
2797.0,21.0,0.75,0.98276293
2798.0,21.0,0.90625,0.34510273
2799.0,21.0,0.75,0.83646345
2800.0,21.0,0.84375,0.78103006
2801.0,21.0,0.875,0.47914788
2802.0,21.0,0.9375,0.4975047
2803.0,21.0,0.84375,0.51769847
2804.0,21.0,0.90625,0.49279025
2805.0,21.0,0.8125,0.554251
2806.0,21.0,0.6875,0.87719375
2807.0,21.0,0.9375,0.538418
2808.0,21.0,0.875,0.54934096
2809.0,21.0,0.9375,0.5882313
2810.0,21.0,0.78125,0.7194509
2811.0,21.0,0.875,0.518217
2812.0,21.0,0.8125,0.62850034
2813.0,21.0,0.8125,0.8261275
2814.0,21.0,0.78125,0.8749461
2815.0,21.0,0.84375,0.51076716
2816.0,21.0,0.84375,0.5116701
2817.0,21.0,0.84375,0.5169348
2818.0,21.0,0.96875,0.33883682
2819.0,21.0,0.9375,0.23446006
2820.0,21.0,0.90625,0.52926403
2821.0,21.0,0.875,0.5303073
2822.0,21.0,0.8125,0.8231411
2823.0,21.0,0.8125,0.63217455
2824.0,21.0,0.9375,0.33719715
2825.0,21.0,0.9375,0.42429644
2826.0,21.0,0.71875,1.283242
2827.0,21.0,0.875,0.6992426
2828.0,21.0,0.875,0.4528423
2829.0,21.0,0.90625,0.6788026
2830.0,21.0,0.78125,0.72615474
2831.0,21.0,0.875,0.571297
2832.0,21.0,0.8125,0.82185245
2833.0,21.0,0.8125,0.82826257
2834.0,21.0,0.78125,0.8866758
2835.0,21.0,0.8125,0.71082973
2836.0,21.0,0.78125,0.81368405
2837.0,21.0,0.90625,0.5034547
2838.0,21.0,0.875,0.45312968
2839.0,21.0,0.875,0.4217804
2840.0,21.0,0.84375,0.5059563
2841.0,21.0,0.8125,0.8141397
2842.0,21.0,0.8125,0.54518676
2843.0,21.0,0.875,0.535407
2844.0,21.0,0.9375,0.46090084
2845.0,21.0,0.75,0.5762043
2846.0,21.0,0.875,0.47636053
2847.0,21.0,0.875,0.48167142
2848.0,21.0,0.90625,0.4468895
2849.0,21.0,0.96875,0.3623608
2850.0,21.0,0.90625,0.3712014
2851.0,21.0,0.78125,0.96764064
2852.0,21.0,0.9375,0.4320503
2853.0,21.0,0.90625,0.49673653
2854.0,21.0,0.875,0.5201038
2855.0,21.0,0.875,0.5297908
2856.0,21.0,1.0,0.29205722
2857.0,22.0,0.875,0.8245468
2858.0,22.0,0.875,0.5332488
2859.0,22.0,0.90625,0.32628274
2860.0,22.0,0.875,0.699121
2861.0,22.0,0.8125,0.8047682
2862.0,22.0,0.9375,0.2892873
2863.0,22.0,0.78125,0.79890674
2864.0,22.0,0.8125,0.6488675
2865.0,22.0,0.90625,0.65051484
2866.0,22.0,0.78125,0.7622006
2867.0,22.0,0.90625,0.4741966
2868.0,22.0,0.96875,0.3441528
2869.0,22.0,1.0,0.28262037
2870.0,22.0,0.9375,0.54852784
2871.0,22.0,0.875,0.64846283
2872.0,22.0,0.84375,0.741758
2873.0,22.0,0.90625,0.5745538
2874.0,22.0,0.84375,0.58505225
2875.0,22.0,0.84375,0.718318
2876.0,22.0,0.78125,0.8277628
2877.0,22.0,0.96875,0.3762252
2878.0,22.0,0.96875,0.35828406
2879.0,22.0,0.84375,0.540468
2880.0,22.0,0.875,0.43257606
2881.0,22.0,0.75,0.9351783
